Date,Latitude,Longitude,CD1  (/km^2),CD2  (/km^2),CD3  (/km^2),CD4  (/km^2),WD1 (g/km^2) ,WD2 (g/km^2) ,WD3 (g/km^2) ,WD4 (g/km^2) ,Sea State,Source,Info,Comments,
17/09/2008,42.7152,6.2861,,,,1.964636542,,,,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
17/09/2008,42.7177,6.2346,,,,0,,,,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
17/09/2008,42.7135,6.242,,,,0,,,,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
17/09/2008,42.7124,6.2366,,,,0,,,,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
17/09/2008,42.6689,6.2099,,,,1.964636542,,,,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
17/09/2008,42.6242,6.1877,,,,1.964636542,,,,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
17/09/2008,42.5771,6.1667,,,,1.964636542,,,,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
17/09/2008,42.5308,6.1469,,,,0,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
17/09/2008,42.4889,6.1252,,,,0,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
18/09/2008,42.5075,6.062,,,,0,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
18/09/2008,42.5208,6.0127,,,,0,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
18/09/2008,42.5344,5.9581,,,,0,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
18/09/2008,42.5465,5.9037,,,,1.964636542,,,,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
18/09/2008,42.5783,5.8943,,,,0,,,,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
18/09/2008,42.6222,5.9167,,,,1.964636542,,,,176.4,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
18/09/2008,42.6668,5.9359,,,,3.929273084,,,,196,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
18/09/2008,42.7026,5.9638,,,,3.929273084,,,,39.2,3,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
18/09/2008,42.7909,5.97,,,,0,,,,0,3,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
18/09/2008,42.7692,6.016,,,,0,,,,0,3,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
18/09/2008,42.7445,6.0658,,,,1.964636542,,,,19.6,3,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
18/09/2008,42.7228,6.1109,,,,1.964636542,,,,19.6,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
18/09/2008,42.7162,6.163,,,,1.964636542,,,,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
18/09/2008,42.733,6.2193,,,,5.893909627,,,,58.8,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
18/09/2008,42.7502,6.2723,,,,0,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
18/09/2008,42.8018,6.2844,,,,0,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
18/09/2008,42.7869,6.3252,,,,1.964636542,,,,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
18/09/2008,42.7834,6.3352,,,,0,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
18/09/2008,42.7869,6.3608,,,,0,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
18/09/2008,42.7962,6.3984,,,,3.929273084,,,,39.2,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
18/09/2008,42.8002,6.4467,,,,0,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
22/09/2008,42.9567,6.3819,,,,0,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
22/09/2008,42.9189,6.4214,,,,7.858546169,,,,194.4,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
22/09/2008,42.8812,6.4591,,,,3.929273084,,,,271.3,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
22/09/2008,42.8458,6.4975,,,,5.893909627,,,,406.9,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
22/09/2008,42.8094,6.5434,,,,0,,,,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
22/09/2008,42.7707,6.589,,,,0,,,,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
22/09/2008,42.7301,6.6333,,,,0,,,,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
22/09/2008,42.6914,6.6768,,,,0,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
22/09/2008,42.6435,6.7765,,,,0,,,,0,0,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
22/09/2008,42.5963,6.814,,,,7.858546169,,,,194.4,0,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
22/09/2008,42.3706,7.0491,,,,0,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
22/09/2008,42.3308,7.0804,,,,0,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
23/09/2008,42.7634,5.9933,,,,0,,,,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
23/09/2008,42.7725,5.9231,,,,0,,,,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
23/09/2008,42.781,5.8522,,,,1.964636542,,,,19.6,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
24/09/2008,43.0688,5.6485,,,,0,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
24/09/2008,43.059,5.5825,,,,0,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
24/09/2008,43.048,5.5169,,,,1.964636542,,,,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
24/09/2008,43.0366,5.4497,,,,0,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
24/09/2008,42.8503,5.0289,,,,0,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
24/09/2008,42.8129,4.9912,,,,3.929273084,,,,155.2,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
24/09/2008,42.7914,4.9692,,,,3.929273084,,,,39.2,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
24/09/2008,42.787,4.9657,,,,0,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
24/09/2008,42.765,4.9641,,,,1.964636542,,,,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
24/09/2008,42.7168,4.9599,,,,0,,,,0,0.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
24/09/2008,42.6713,4.9571,,,,1.964636542,,,,19.6,0.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
24/09/2008,42.6302,4.9825,,,,1.964636542,,,,19.6,0.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
24/09/2008,42.5913,5.021,,,,0,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
24/09/2008,42.551,5.0521,,,,0,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
24/09/2008,42.5108,5.0858,,,,0,,,,156.8,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
25/09/2008,42.8956,5.7201,,,,0,,,,0,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
25/09/2008,42.8864,5.7795,,,,1.964636542,,,,19.6,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
25/09/2008,42.8828,5.8034,,,,0,,,,0,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
25/09/2008,42.9181,5.8333,,,,0,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
25/09/2008,42.9479,5.8634,,,,5.893909627,,,,58.8,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
25/09/2008,42.953,5.8608,,,,0,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
25/09/2008,42.9344,5.8998,,,,9.823182711,,,,330.1,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
25/09/2008,42.9151,5.9431,,,,1.964636542,,,,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
25/09/2008,42.8977,5.9898,,,,3.929273084,,,,39.2,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,374,
05/09/2013,-33.91373,18.32366,,,103.8,6.7,,,993.2,51.5,2.5,Peter Ryan,Cape Town to Tristan,,"50 m transect, compensating for missed items"
06/09/2013,-34.49938,16.87964,,,0.8,1,,,6.5,25.7,3,Peter Ryan,Cape Town to Tristan,,"50 m transect, compensating for missed items"
07/09/2013,-34.49984,13.76818,,,0.7,0.9,,,8.5,40.6,3,Peter Ryan,Cape Town to Tristan,,"50 m transect, compensating for missed items"
08/09/2013,-34.49984,12.62936,,,2.4,0,,,12.1,0,2.5,Peter Ryan,Cape Town to Tristan,,"50 m transect, compensating for missed items"
09/09/2013,-34.49989,8.12729,,,1.3,0.6,,,48.2,52.4,3.5,Peter Ryan,Cape Town to Tristan,,"50 m transect, compensating for missed items"
10/09/2013,-34.49988,3.39423,,,6.9,4.1,,,48.5,297.1,3,Peter Ryan,Cape Town to Tristan,,"50 m transect, compensating for missed items"
11/09/2013,-34.49991,2.74447,,,0,1.4,,,0,24,3.5,Peter Ryan,Cape Town to Tristan,,"50 m transect, compensating for missed items"
12/09/2013,-34.646,-0.6988,,,2.9,0.6,,,44.2,192.2,3,Peter Ryan,Cape Town to Tristan,,"50 m transect, compensating for missed items"
13/09/2013,-34.79798,-1.42273,,,1.7,1.1,,,56.8,255.6,3,Peter Ryan,Cape Town to Tristan,,"50 m transect, compensating for missed items"
14/09/2013,-34.94604,-2.1313,,,1.2,1.6,,,35.8,270.4,3,Peter Ryan,Cape Town to Tristan,,"50 m transect, compensating for missed items"
15/09/2013,-35.05531,-2.65528,,,1.2,0.9,,,20,120.7,3,Peter Ryan,Cape Town to Tristan,,"50 m transect, compensating for missed items"
16/09/2013,-35.93871,-6.91813,,,0.7,0,,,14.1,0,2,Peter Ryan,Cape Town to Tristan,,"50 m transect, compensating for missed items"
17/09/2013,-36.10068,-7.70317,,,0.7,0,,,14.2,0,3,Peter Ryan,Cape Town to Tristan,,"50 m transect, compensating for missed items"
18/09/2013,-36.26094,-8.48535,,,2,1.5,,,28.5,473.6,3,Peter Ryan,Cape Town to Tristan,,"50 m transect, compensating for missed items"
19/09/2013,-37.42253,-12.45763,,,0,0.5,,,0,133.3,3,Peter Ryan,Tristan to Gough,,"50 m transect, compensating for missed items"
20/09/2013,-38.20082,-11.76133,,,0,0,,,0,0,3,Peter Ryan,Tristan to Gough,,"50 m transect, compensating for missed items"
21/09/2013,-37.044,-12.24053,,,0.8,0,,,7.5,0,3.5,Peter Ryan,Tristan to Cape Town,,"50 m transect, compensating for missed items"
22/09/2013,-36.70655,-8.46407,,,0,0,,,0,0,3,Peter Ryan,Tristan to Cape Town,,"50 m transect, compensating for missed items"
23/09/2013,-36.64443,-7.75228,,,0,0,,,0,0,2,Peter Ryan,Tristan to Cape Town,,"50 m transect, compensating for missed items"
24/09/2013,-36.5823,-7.03993,,,1.9,1,,,56.4,89.7,2,Peter Ryan,Tristan to Cape Town,,"50 m transect, compensating for missed items"
25/09/2013,-36.52352,-6.3653,,,2.1,0,,,38.4,0,2,Peter Ryan,Tristan to Cape Town,,"50 m transect, compensating for missed items"
26/09/2013,-36.45125,-5.53883,,,0,0,,,0,0,2,Peter Ryan,Tristan to Cape Town,,"50 m transect, compensating for missed items"
27/09/2013,-36.14312,-2.01792,,,2.3,0,,,41.7,0,3,Peter Ryan,Tristan to Cape Town,,"50 m transect, compensating for missed items"
28/09/2013,-36.08763,-1.3876,,,0.9,1.5,,,21.2,170.4,3.5,Peter Ryan,Tristan to Cape Town,,"50 m transect, compensating for missed items"
29/09/2013,-36.0315,-0.74833,,,1.8,0.4,,,18.1,191.7,4,Peter Ryan,Tristan to Cape Town,,"50 m transect, compensating for missed items"
30/09/2013,-35.95563,-0.05777,,,3.9,1.5,,,67.1,117,4,Peter Ryan,Tristan to Cape Town,,"50 m transect, compensating for missed items"
01/10/2013,-35.87962,0.62362,,,1.6,0.6,,,21.8,8.9,3,Peter Ryan,Tristan to Cape Town,,"50 m transect, compensating for missed items"
02/10/2013,-35.28493,5.91343,,,5.1,0,,,58.1,0,2.5,Peter Ryan,Tristan to Cape Town,,"50 m transect, compensating for missed items"
03/10/2013,-35.1912,6.74365,,,3.2,1.8,,,23.3,73.9,2.5,Peter Ryan,Tristan to Cape Town,,"50 m transect, compensating for missed items"
04/10/2013,-35.11448,7.42248,,,4.9,2.7,,,82.3,225.7,2.5,Peter Ryan,Tristan to Cape Town,,"50 m transect, compensating for missed items"
05/10/2013,-35.03627,8.11363,,,4.6,2,,,121.8,355.2,2.5,Peter Ryan,Tristan to Cape Town,,"50 m transect, compensating for missed items"
06/10/2013,-34.95728,8.79605,,,6,4.4,,,87.3,214.8,2.5,Peter Ryan,Tristan to Cape Town,,"50 m transect, compensating for missed items"
07/10/2013,-34.42727,13.47423,,,0,1.3,,,0,182.6,2,Peter Ryan,Tristan to Cape Town,,"50 m transect, compensating for missed items"
08/10/2013,-34.38053,14.05992,,,2.6,0,,,17.5,0,2,Peter Ryan,Tristan to Cape Town,,"50 m transect, compensating for missed items"
09/10/2013,-34.38365,14.49107,,,0,0.8,,,0,28.2,2.5,Peter Ryan,Tristan to Cape Town,,"50 m transect, compensating for missed items"
10/10/2013,-34.38713,14.96012,,,0.7,4,,,22.4,1381.6,3,Peter Ryan,Tristan to Cape Town,,"50 m transect, compensating for missed items"
11/10/2013,-34.39067,15.44115,,,2.6,2.2,,,56.2,193.2,3,Peter Ryan,Tristan to Cape Town,,"50 m transect, compensating for missed items"
12/10/2013,-33.89933,18.28933,,,21.2,3.2,,,134.2,90.2,2,Peter Ryan,Tristan to Cape Town,,"50 m transect, compensating for missed items"
13/10/2013,-34.00005,15.08568,,,0,0.3,,,0,12.9,5,Peter Ryan,Cape Town to Antarctic,,"50 m transect, compensating for missed items"
14/10/2013,-34.67058,14.16477,,,0,0,,,0,0,4,Peter Ryan,Cape Town to Antarctic,,"50 m transect, compensating for missed items"
15/10/2013,-35.14128,13.80473,,,0,0,,,0,0,3,Peter Ryan,Cape Town to Antarctic,,"50 m transect, compensating for missed items"
16/10/2013,-37.66145,11.8954,,,0,0,,,0,0,3,Peter Ryan,Cape Town to Antarctic,,"50 m transect, compensating for missed items"
17/10/2013,-38.516,11.22853,,,1.3,0.5,,,29,30.9,3,Peter Ryan,Cape Town to Antarctic,,"50 m transect, compensating for missed items"
18/10/2013,-39.13493,10.74698,,,0,0,,,0,0,2,Peter Ryan,Cape Town to Antarctic,,"50 m transect, compensating for missed items"
19/10/2013,-42.42103,8.09428,,,0,0,,,0,0,3,Peter Ryan,Cape Town to Antarctic,,"50 m transect, compensating for missed items"
20/10/2013,-42.91107,7.92398,,,0,0,,,0,0,4,Peter Ryan,Cape Town to Antarctic,,"50 m transect, compensating for missed items"
21/10/2013,-44.76873,6.92065,,,0,0,,,0,0,4,Peter Ryan,Cape Town to Antarctic,,"50 m transect, compensating for missed items"
22/10/2013,-45.27038,6.42957,,,0,0,,,0,0,3,Peter Ryan,Cape Town to Antarctic,,"50 m transect, compensating for missed items"
23/10/2013,-45.79472,5.91123,,,0,0,,,0,0,3.5,Peter Ryan,Cape Town to Antarctic,,"50 m transect, compensating for missed items"
24/10/2013,-46.09228,5.61492,,,0,0,,,0,0,4,Peter Ryan,Cape Town to Antarctic,,"50 m transect, compensating for missed items"
25/10/2013,-47.84445,3.88835,,,0,0,,,0,0,4.5,Peter Ryan,Cape Town to Antarctic,,"50 m transect, compensating for missed items"
26/10/2013,-48.2773,3.42655,,,0,0,,,0,0,5,Peter Ryan,Cape Town to Antarctic,,"50 m transect, compensating for missed items"
27/10/2013,-48.6277,3.0318,,,0,0,,,0,0,4.5,Peter Ryan,Cape Town to Antarctic,,"50 m transect, compensating for missed items"
28/10/2013,-50.15338,1.39888,,,0,0,,,0,0,4,Peter Ryan,Cape Town to Antarctic,,"50 m transect, compensating for missed items"
29/10/2013,-50.67697,0.83325,,,0,0,,,0,0,4,Peter Ryan,Cape Town to Antarctic,,"50 m transect, compensating for missed items"
30/10/2013,-51.10952,0.34228,,,0,0,,,0,0,4,Peter Ryan,Cape Town to Antarctic,,"50 m transect, compensating for missed items"
31/10/2013,-51.36555,0.02163,,,0,0,,,0,0,4,Peter Ryan,Cape Town to Antarctic,,"50 m transect, compensating for missed items"
01/11/2013,-54.0649,0.00025,,,0,0,,,0,0,4.5,Peter Ryan,Cape Town to Antarctic,,"50 m transect, compensating for missed items"
02/11/2013,-54.88317,0.0032,,,0,0,,,0,0,4.5,Peter Ryan,Cape Town to Antarctic,,"50 m transect, compensating for missed items"
03/11/2013,-57.73332,0.00242,,,0,0,,,0,0,4.5,Peter Ryan,Cape Town to Antarctic,,"50 m transect, compensating for missed items"
04/11/2013,-58.76408,0.0015,,,0,0,,,0,0,4.5,Peter Ryan,Cape Town to Antarctic,,"50 m transect, compensating for missed items"
05/11/2013,-59.48022,0.01178,,,0,0.2,,,0,114,4.5,Peter Ryan,Cape Town to Antarctic,,"50 m transect, compensating for missed items"
06/11/2013,-62.01553,0.00498,,,0,0,,,0,0,3.5,Peter Ryan,Cape Town to Antarctic,,"50 m transect, compensating for missed items"
07/11/2013,-63.101,0.00021,,,0,0,,,0,0,3,Peter Ryan,Cape Town to Antarctic,64,"50 m transect, compensating for missed items"
27/05/2013,5.6347,83.1362,1817.5338,0,0,,0.0227,0,0,,5,M. Eriksen,Manta 1,,Bay of Bengal 2013
27/05/2013,5.7087,83.7122,1924.1667,641.3889,0,,0.0214,1.9883,0,,5,M. Eriksen,Manta 3,,Bay of Bengal 2013
28/05/2013,5.8953,85.0038,0,656.0423,0,,0,11.4589,0,,4,M. Eriksen,Manta 5,,Bay of Bengal 2013
28/05/2013,5.9693,85.7022,604.0059,1510.0148,0,,0.0302,1.2684,0,,4,M. Eriksen,Manta 7,,Bay of Bengal 2013
29/05/2013,6.1637,86.9385,240.1044,240.1044,0,,0.024,0.2401,0,,4,M. Eriksen,Manta 9,,Bay of Bengal 2013
29/05/2013,6.2427,87.6247,436.843,218.4215,0,,0.0218,1.4197,0,,4,M. Eriksen,Manta 11,,Bay of Bengal 2013
30/05/2013,6.4225,88.7502,289.0749,578.1498,0,,0.0289,0.0867,0,,4,M. Eriksen,Manta 13,,Bay of Bengal 2013
30/05/2013,6.4692,89.3732,555.2543,277.6271,0,,0.0278,8.6064,0,,4,M. Eriksen,Manta 15,,Bay of Bengal 2013
31/05/2013,6.6318,90.5578,871.9486,290.6495,0,,0.0291,0.2906,0,,3,M. Eriksen,Manta 17,,Bay of Bengal 2013
31/05/2013,6.5213,91.1412,599.5321,3597.1923,0,,0.02,11.7708,0,,3,M. Eriksen,Manta 19,,Bay of Bengal 2013
01/06/2013,6.4847,92.2643,16339.2599,13530.9496,510.6019,,1.8892,25.2748,23.5643,,2,M. Eriksen,Manta 21,,Bay of Bengal 2013
01/06/2013,6.4857,92.897,7064.1796,6843.4239,441.5112,,1.1259,22.8482,25.2324,,3,M. Eriksen,Manta 23,,Bay of Bengal 2013
02/06/2013,6.5455,93.681,5112.1907,340.8127,0,,0.5112,0.0682,0,,2,M. Eriksen,Manta 25,,Bay of Bengal 2013
02/06/2013,6.6995,94.1268,773.4083,1031.2111,0,,0.0258,0.2578,0,,2,M. Eriksen,Manta 27,,Bay of Bengal 2013
03/06/2013,6.854,94.8588,13494.2141,1840.1201,0,,5.275,3.6189,0,,3,M. Eriksen,Manta 29,,Bay of Bengal 2013
03/06/2013,6.9277,95.3367,1628.8415,814.4208,0,,0.0814,4.1943,0,,5,M. Eriksen,Manta 31,,Bay of Bengal 2013
04/06/2013,7.0105,96.298,1044.9067,1253.888,0,,0.2508,2.466,0,,4,M. Eriksen,Manta33,,Bay of Bengal 2013
04/06/2013,7.2808,96.8997,750.6776,2815.041,0,,0.0188,3.2842,0,,5,M. Eriksen,Manta 35,18,Bay of Bengal 2013
05/24/2012,2.3037,101.8536,,,2146,112.9,,,4099.5,11963.9,2.5,Peter Ryan,Straits of Malacca,,"50 m transect, compensating for missed items"
05/24/2012,2.4215,101.694,,,4390.5,203.9,,,7939.6,24196.4,3,Peter Ryan,Straits of Malacca,,"50 m transect, compensating for missed items"
05/24/2012,2.6484,101.3775,,,2324.3,118.4,,,4508.3,12865.3,1.5,Peter Ryan,Straits of Malacca,,"50 m transect, compensating for missed items"
05/24/2012,2.8568,100.9803,,,1200.7,102.4,,,3408.3,17364.3,1.5,Peter Ryan,Straits of Malacca,,"50 m transect, compensating for missed items"
05/24/2012,3.1583,100.6398,,,236.3,20.5,,,637.6,3667,1.5,Peter Ryan,Straits of Malacca,,"50 m transect, compensating for missed items"
05/24/2012,3.4716,100.2591,,,93.3,7.9,,,265.4,647.8,2.5,Peter Ryan,Straits of Malacca,,"50 m transect, compensating for missed items"
05/25/2012,5.5069,97.476,,,108.1,17.1,,,480.2,5224.8,2.5,Peter Ryan,Straits of Malacca,,"50 m transect, compensating for missed items"
05/25/2012,5.6427,97.027,,,110.4,15.8,,,453.7,4852.4,4.5,Peter Ryan,Straits of Malacca,,"50 m transect, compensating for missed items"
05/25/2012,5.7739,96.5858,,,135.4,10.2,,,416.2,2440.1,8,Peter Ryan,Straits of Malacca,,"50 m transect, compensating for missed items"
05/25/2012,5.9026,96.1541,,,78.4,6.2,,,248,729.6,7,Peter Ryan,Straits of Malacca,,"50 m transect, compensating for missed items"
05/25/2012,6.0339,95.713,,,2.3,0.5,,,8.4,708.9,6.5,Peter Ryan,Straits of Malacca,,"50 m transect, compensating for missed items"
05/25/2012,6.1668,95.2768,,,4.9,1.6,,,38.6,284.3,6,Peter Ryan,Bay of Bengal,,"50 m transect, compensating for missed items"
05/26/2012,6.9782,92.5532,,,4.1,4.9,,,29,647.5,7.5,Peter Ryan,Bay of Bengal,,"50 m transect, compensating for missed items"
05/26/2012,7.1325,92.0312,,,12.6,8.7,,,55.7,2273.9,7.5,Peter Ryan,Bay of Bengal,,"50 m transect, compensating for missed items"
05/26/2012,7.2746,91.5464,,,8.4,3.6,,,17.5,625.4,7.5,Peter Ryan,Bay of Bengal,,"50 m transect, compensating for missed items"
05/26/2012,7.4112,91.072,,,3.5,3.3,,,14.6,1645.3,7,Peter Ryan,Bay of Bengal,,"50 m transect, compensating for missed items"
05/28/2012,8.7437,89.2574,,,2,0,,,15.7,0,6.5,Peter Ryan,Bay of Bengal,,"50 m transect, compensating for missed items"
05/28/2012,9.1083,89.1532,,,11.9,5.7,,,38.5,1724.8,5.5,Peter Ryan,Bay of Bengal,,"50 m transect, compensating for missed items"
05/28/2012,9.4996,89.042,,,5.9,2,,,12.6,78.8,7,Peter Ryan,Bay of Bengal,,"50 m transect, compensating for missed items"
05/28/2012,9.928,88.9212,,,1.6,0.6,,,4.1,221.9,7,Peter Ryan,Bay of Bengal,,"50 m transect, compensating for missed items"
05/28/2012,10.3648,88.796,,,1.7,1.3,,,3.3,45.4,7.5,Peter Ryan,Bay of Bengal,,"50 m transect, compensating for missed items"
05/28/2012,10.799,88.6758,,,0.9,0.7,,,0.9,53.3,7,Peter Ryan,Bay of Bengal,,"50 m transect, compensating for missed items"
05/29/2012,11.8389,88.5981,,,0.8,0.6,,,1.6,46.7,7,Peter Ryan,Bay of Bengal,,"50 m transect, compensating for missed items"
05/29/2012,12.2929,88.7153,,,3.2,1.9,,,5.6,106.7,6.5,Peter Ryan,Bay of Bengal,,"50 m transect, compensating for missed items"
05/29/2012,12.7541,88.7501,,,1.6,0.4,,,1.6,358.5,6.5,Peter Ryan,Bay of Bengal,,"50 m transect, compensating for missed items"
05/30/2012,14.8168,89.0953,,,5.6,3.1,,,30.5,204.1,3.5,Peter Ryan,Bay of Bengal,,"50 m transect, compensating for missed items"
05/30/2012,15.2756,89.1725,,,1.7,0.7,,,14.6,50.4,5.5,Peter Ryan,Bay of Bengal,,"50 m transect, compensating for missed items"
06/01/2012,17.47156,89.51016,,,17.1,5.9,,,64.2,1276,5.5,Peter Ryan,Bay of Bengal,,"50 m transect, compensating for missed items"
06/01/2012,18.016,89.5479,,,7.2,2.6,,,24.2,541.2,5.5,Peter Ryan,Bay of Bengal,,"50 m transect, compensating for missed items"
06/02/2012,17.9407,89.34,,,30,6.7,,,82.4,1912.6,5.5,Peter Ryan,Bay of Bengal,,"50 m transect, compensating for missed items"
06/03/2012,18.03,89.6801,,,20.5,2.3,,,49.8,265.8,6,Peter Ryan,Bay of Bengal,,"50 m transect, compensating for missed items"
06/03/2012,17.5285,89.6424,,,5.9,4.7,,,23,2228.9,6,Peter Ryan,Bay of Bengal,,"50 m transect, compensating for missed items"
06/05/2012,16.0351,87.959,,,7,0,,,21.8,0,6,Peter Ryan,Bay of Bengal,,"50 m transect, compensating for missed items"
06/05/2012,16.4799,87.8248,,,4.1,0,,,18.2,0,6.5,Peter Ryan,Bay of Bengal,,"50 m transect, compensating for missed items"
06/07/2012,16.0355,87.8699,,,7.4,2.2,,,17.5,41.1,6,Peter Ryan,Bay of Bengal,,"50 m transect, compensating for missed items"
06/08/2012,15.8782,88.2682,,,9.6,1.3,,,13.6,1334.2,5.5,Peter Ryan,Bay of Bengal,,"50 m transect, compensating for missed items"
06/08/2012,15.5013,88.5533,,,1.6,0,,,8.2,0,4.5,Peter Ryan,Bay of Bengal,,"50 m transect, compensating for missed items"
06/08/2012,15.1337,88.83,,,6.7,0,,,13.3,0,4.5,Peter Ryan,Bay of Bengal,,"50 m transect, compensating for missed items"
06/09/2012,12.6874,88.7831,,,1.3,0.5,,,3.4,441.5,6,Peter Ryan,Bay of Bengal,,"50 m transect, compensating for missed items"
06/09/2012,12.14,88.7046,,,1.6,1.3,,,3.2,577.8,5,Peter Ryan,Bay of Bengal,,"50 m transect, compensating for missed items"
06/10/2012,9.39205,89.07423,,,1.3,0,,,11.3,0,7.5,Peter Ryan,Bay of Bengal,,"50 m transect, compensating for missed items"
06/10/2012,8.84355,89.2881,,,2.1,0.6,,,13.5,10.6,7,Peter Ryan,Bay of Bengal,,"50 m transect, compensating for missed items"
06/11/2012,8.2875,89.3885,,,0.8,0,,,12.5,0,7.5,Peter Ryan,Bay of Bengal,,"50 m transect, compensating for missed items"
06/11/2012,7.8646,89.5398,,,1.7,0,,,2.5,0,7,Peter Ryan,Bay of Bengal,,"50 m transect, compensating for missed items"
06/11/2012,7.4454,89.6913,,,1.7,1.3,,,5,105.5,7,Peter Ryan,Bay of Bengal,,"50 m transect, compensating for missed items"
06/11/2012,7.0296,89.8447,,,5.5,0.6,,,32.4,1274.1,7,Peter Ryan,Bay of Bengal,,"50 m transect, compensating for missed items"
06/11/2012,6.7212,90.0107,,,1.6,1.3,,,3.3,99.1,7,Peter Ryan,Bay of Bengal,,"50 m transect, compensating for missed items"
06/12/2012,6.805,91.3838,,,0.8,0.7,,,1.7,52.1,6.5,Peter Ryan,Bay of Bengal,,"50 m transect, compensating for missed items"
